,property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage
11,https://www.realtor.com/realestateandhomes-detail/8034802470,AUTX,9564911,FOR_SALE,SINGLE_FAMILY,6100 Smith Oak Trl,,Austin,TX,78749,4,2,,2229,1979,0,350000,2023-10-18,,,6534,157,30.23306,-97.84896,2,4,
12,https://www.realtor.com/realestateandhomes-detail/8847114631,AUTX,4399656,FOR_SALE,SINGLE_FAMILY,4700 Callisto Ter,,Austin,TX,78727,3,2,,2260,1984,0,639900,2023-10-18,,,9753,283,30.428896,-97.722916,1,0,2
13,https://www.realtor.com/realestateandhomes-detail/8364741124,AUTX,2362582,FOR_SALE,SINGLE_FAMILY,2905 Rogge Ln,,Austin,TX,78723,3,2,,1101,1954,0,485000,2023-10-18,,,8642,441,30.304082,-97.680905,1,0,
14,https://www.realtor.com/realestateandhomes-detail/8678017712,AUTX,5297408,FOR_SALE,SINGLE_FAMILY,7408 Bethune Ave,,Austin,TX,78752,2,1,,832,1940,0,379500,2023-10-18,,,8451,456,30.333154,-97.696769,1,0,
15,https://www.realtor.com/realestateandhomes-detail/9713305397,AUTX,3334726,FOR_SALE,SINGLE_FAMILY,15208 Purple Drop Cv,,Del Valle,TX,78617,3,2,,1474,2023,0,316990,2023-10-18,,,6490,215,30.146015,-97.597092,1,50,2
16,https://www.realtor.com/realestateandhomes-detail/8575063285,AUTX,4581540,FOR_SALE,SINGLE_FAMILY,2010 Canterbury St,,Austin,TX,78702,4,3,,3000,2023,0,1999000,2023-10-18,,,6752,666,30.254791,-97.723182,2,0,
17,https://www.realtor.com/realestateandhomes-detail/7238407541,AUTX,6539312,FOR_SALE,SINGLE_FAMILY,12513 Morelia Way,,Austin,TX,78748,5,4,1,4053,2018,0,645000,2023-10-18,,,12558,159,30.122789,-97.808273,2,98,2
18,https://www.realtor.com/realestateandhomes-detail/8498898516,AUTX,9603812,FOR_SALE,MULTI_FAMILY,1703 Emilie Ln,,Austin,TX,78731,4,2,,900,1960,0,895000,2023-10-18,,,11979,994,30.309963,-97.749435,1,0,1
19,https://www.realtor.com/realestateandhomes-detail/8727724182,AUTX,4507834,FOR_SALE,SINGLE_FAMILY,2001 Apricot Glen Dr,,Austin,TX,78746,3,3,,2592,1982,0,1495000,2023-10-18,,,14667,577,30.261849,-97.803187,2,0,2
20,https://www.realtor.com/realestateandhomes-detail/7827907032,HOTX,25437079,FOR_SALE,SINGLE_FAMILY,1140 Northwestern Ave,,Austin,TX,78702,6,5,2,3404,2023,0,1829000,2023-10-18,,2020-12-30,5798,537,30.269252,-97.716575,3,0,1
21,https://www.realtor.com/realestateandhomes-detail/7568009274,AUTX,4156747,FOR_SALE,SINGLE_FAMILY,6412 Meadows Blvd,,Austin,TX,78745,3,1,,910,1970,0,445000,2023-10-18,,,14702,489,30.198612,-97.784491,1,0,1
22,https://www.realtor.com/realestateandhomes-detail/9595739202,AUTX,6059590,FOR_SALE,SINGLE_FAMILY,19212 Fernando Trl,,Austin,TX,78738,3,2,,1845,2021,0,579999,2023-10-18,,,7841,314,30.331302,-98.039934,1,77,2
23,https://www.realtor.com/realestateandhomes-detail/7528089226,CTTX,524040,FOR_SALE,SINGLE_FAMILY,9803 Quilberry Dr,,Austin,TX,78729,3,2,,2503,1978,0,384950,2023-10-18,,,11696,154,30.469966,-97.780152,1,2,2
24,https://www.realtor.com/realestateandhomes-detail/8997574635,AUTX,6886892,FOR_SALE,TOWNHOMES,1908 Jentsch Ct,Unit A,Austin,TX,78745,2,2,,1507,2004,0,499000,2023-10-18,,,6229,331,30.220894,-97.793633,1,275,2
25,https://www.realtor.com/realestateandhomes-detail/8439601584,AUTX,2614262,FOR_SALE,SINGLE_FAMILY,5505 Ameswood Dr,,Austin,TX,78723,3,2,,1812,1967,0,650000,2023-10-18,,,8102,359,30.300817,-97.678073,1,0,2
26,https://www.realtor.com/realestateandhomes-detail/8687544922,AUTX,3045383,FOR_SALE,SINGLE_FAMILY,8815 Madrone Ranch Trl,,Austin,TX,78738,4,4,1,6174,2018,0,4750000,2023-10-18,,,192448,769,30.298753,-98.050952,1,167,4
27,https://www.realtor.com/realestateandhomes-detail/7875673716,AUTX,4608317,FOR_SALE,SINGLE_FAMILY,1911 Haskell St,Unit B,Austin,TX,78702,2,1,1,1180,2007,0,690000,2023-10-18,,,6752,585,30.252081,-97.725952,2,,2
28,https://www.realtor.com/realestateandhomes-detail/9308740082,AUTX,1145785,FOR_SALE,CONDOS,7601 Cooper Ln,Apt 11,Austin,TX,78745,3,2,1,1949,2023,0,573000,2023-10-18,,,12023,294,30.187469,-97.793129,2,250,2
29,https://www.realtor.com/realestateandhomes-detail/7580106184,AUTX,2774650,FOR_SALE,SINGLE_FAMILY,2905 Bernardino Cv,,Austin,TX,78728,3,2,,1541,1995,0,435000,2023-10-18,,,12981,282,30.448009,-97.68635,1,0,2
30,https://www.realtor.com/realestateandhomes-detail/8192543427,AUTX,9082292,FOR_SALE,SINGLE_FAMILY,2119 11th St,,Austin,TX,78703,4,3,1,3733,1998,0,2499950,2023-10-18,,,10267,670,30.283679,-97.768301,2,0,2
31,https://www.realtor.com/realestateandhomes-detail/7126106241,AUTX,9896548,FOR_SALE,SINGLE_FAMILY,10730 Wagon Rd,,Austin,TX,78736,6,2,,2480,2003,0,1750000,2023-10-18,,,207346,706,30.237087,-97.979588,1,0,2
32,https://www.realtor.com/realestateandhomes-detail/7429323075,AUTX,2563556,FOR_SALE,SINGLE_FAMILY,2510 Thornton Rd,,Austin,TX,78704,3,2,1,1678,2002,0,799000,2023-10-18,,,4487,476,30.24323,-97.773387,2,50,1
33,https://www.realtor.com/realestateandhomes-detail/8054903335,AUTX,2703778,FOR_SALE,CONDOS,360 Nueces St,Apt 3601,Austin,TX,78701,1,1,,801,2008,0,699000,2023-10-18,,,87,873,30.267658,-97.749619,1,685,1
34,https://www.realtor.com/realestateandhomes-detail/9464440816,AUTX,7558718,FOR_SALE,CONDOS,44 East Ave,Unit 2709,Austin,TX,78701,2,2,,791,2019,0,799000,2023-10-18,,,,1010,30.255793,-97.739098,1,485,1
35,https://www.realtor.com/realestateandhomes-detail/8481577556,AUTX,4777618,FOR_SALE,SINGLE_FAMILY,4406 Eilers Ave,,Austin,TX,78751,1,1,,646,1948,0,559900,2023-10-18,,,7035,867,30.30506,-97.723023,1,0,
36,https://www.realtor.com/realestateandhomes-detail/9936430091,AUTX,8874276,FOR_SALE,SINGLE_FAMILY,1212 Eleanor St,Unit 2,Austin,TX,78721,2,2,,906,2023,0,489900,2023-10-18,,,7758,541,30.274912,-97.679932,2,,1
37,https://www.realtor.com/realestateandhomes-detail/8415532677,AUTX,2717190,FOR_SALE,SINGLE_FAMILY,502 Tilbury Ln,,Austin,TX,78745,3,1,,927,1970,0,429000,2023-10-18,,,7100,463,30.20957,-97.765152,1,0,
38,https://www.realtor.com/realestateandhomes-detail/8263279964,AUTX,4492739,FOR_SALE,SINGLE_FAMILY,2707 Stacy Ln,,Austin,TX,78704,2,2,,1042,1948,0,699000,2023-10-18,,,7466,671,30.237132,-97.761288,1,0,
39,https://www.realtor.com/realestateandhomes-detail/7639683389,AUTX,7098451,FOR_SALE,SINGLE_FAMILY,7124 Outfitter Dr,,Austin,TX,78744,3,2,1,1705,2011,0,399313,2023-10-18,,,4718,234,30.198746,-97.699937,2,50,2
40,https://www.realtor.com/realestateandhomes-detail/8417175711,AUTX,4860120,FOR_SALE,CONDOS,1500 Scenic Dr,Apt 302,Austin,TX,78703,2,2,,1378,1965,0,2300000,2023-10-18,,,3803,1669,30.296688,-97.784218,1,,2
41,https://www.realtor.com/realestateandhomes-detail/8307876444,AUTX,5813988,FOR_SALE,MULTI_FAMILY,2101 Lamplight Village Cir,,Austin,TX,78727,6,4,2,2400,1979,0,550000,2023-10-18,,,7832,229,30.416615,-97.695712,2,0,2
42,https://www.realtor.com/realestateandhomes-detail/8741228790,AUTX,3179235,FOR_SALE,SINGLE_FAMILY,12600 Velarde Cv,,Austin,TX,78729,5,3,1,3049,1989,0,649990,2023-10-18,,,14688,213,30.444705,-97.766079,2,0,2
43,https://www.realtor.com/realestateandhomes-detail/8631591165,AUTX,6123165,FOR_SALE,SINGLE_FAMILY,3702 Basford Rd,,Austin,TX,78722,2,1,,1108,1950,0,550000,2023-10-18,,,11265,496,30.288656,-97.710313,1,0,
44,https://www.realtor.com/realestateandhomes-detail/7282113187,AUTX,5753664,FOR_SALE,CONDOS,2425 Ashdale Dr,Apt 41,Austin,TX,78757,2,2,,973,1969,0,230000,2023-10-18,,,1324,236,30.358948,-97.731796,1,442,
45,https://www.realtor.com/realestateandhomes-detail/8864423697,AUTX,1410109,FOR_SALE,SINGLE_FAMILY,2807 Del Curto Rd,Unit D,Austin,TX,78704,4,3,1,2461,2015,0,1400000,2023-10-18,,,8076,569,30.241829,-97.77784,2,300,2
46,https://www.realtor.com/realestateandhomes-detail/9308859787,AUTX,9329226,FOR_SALE,SINGLE_FAMILY,5729 Brocade Dr,,Austin,TX,78724,4,2,,1845,2021,0,389000,2023-10-18,,,6203,211,30.257639,-97.584136,1,30,2
47,https://www.realtor.com/realestateandhomes-detail/7011766444,AUTX,4086204,FOR_SALE,SINGLE_FAMILY,5000 Bluestar Dr,,Austin,TX,78739,4,2,1,2345,2000,0,735000,2023-10-18,,,7322,313,30.190135,-97.87074,2,68,2
48,https://www.realtor.com/realestateandhomes-detail/7454340017,AUTX,5860350,FOR_SALE,SINGLE_FAMILY,10908 River Terrace Cir,,Austin,TX,78733,4,4,,3387,1995,1,3500000,2023-10-17,,,27878,1033,30.340689,-97.88349,2,0,
49,https://www.realtor.com/realestateandhomes-detail/8316337219,AUTX,1700427,FOR_SALE,SINGLE_FAMILY,11753 D K Ranch Rd,,Austin,TX,78759,3,2,,2043,1982,1,665000,2023-10-17,,,12454,326,30.425621,-97.765489,1,0,2
50,https://www.realtor.com/realestateandhomes-detail/7482188803,AUTX,1424828,FOR_SALE,MULTI_FAMILY,8207 West Gate Blvd,,Austin,TX,78745,4,2,,1736,1984,1,595000,2023-10-17,,,18417,343,30.196141,-97.828833,1,0,2
51,https://www.realtor.com/realestateandhomes-detail/7311597852,AUTX,6233639,FOR_SALE,CONDOS,3100 Menchaca Rd,Apt 11,Austin,TX,78704,3,3,1,1948,2016,1,875000,2023-10-17,,,2418,449,30.240902,-97.782722,3,387,2
52,https://www.realtor.com/realestateandhomes-detail/7446845100,AUTX,1125792,FOR_SALE,CONDOS,1000 Liberty Park Dr,Apt 302,Austin,TX,78746,2,2,,1252,1996,1,575000,2023-10-17,,,5410,459,30.266203,-97.787575,1,481,1
53,https://www.realtor.com/realestateandhomes-detail/7326336488,AUTX,2064724,FOR_SALE,SINGLE_FAMILY,1514 Desert Quail Ln,,Austin,TX,78758,4,2,,1543,1972,1,399000,2023-10-17,,,10690,259,30.373499,-97.706543,1,0,2
54,https://www.realtor.com/realestateandhomes-detail/9291752498,AUTX,5912902,FOR_SALE,SINGLE_FAMILY,7201 Jument Dr,,Austin,TX,78738,3,2,,1863,2020,1,599000,2023-10-17,,,6499,322,30.302281,-98.016374,1,73,2
55,https://www.realtor.com/realestateandhomes-detail/8637076962,AUTX,5794734,FOR_SALE,CONDOS,6900 Reese Ln,,Austin,TX,78757,3,3,,1635,2023,1,774000,2023-10-17,,,8625,473,30.338764,-97.722663,2,,1
56,https://www.realtor.com/realestateandhomes-detail/8755984361,AUTX,1602958,FOR_SALE,SINGLE_FAMILY,5504 Humming Bird Ln,,Austin,TX,78745,3,1,,1206,1935,1,625000,2023-10-17,,,9047,518,30.207902,-97.778422,1,0,
57,https://www.realtor.com/realestateandhomes-detail/9393689158,AUTX,8748076,FOR_SALE,CONDOS,5302 Saint Georges Grn,Apt D,Austin,TX,78745,2,1,,840,1982,1,339900,2023-10-17,,,7257,405,30.215633,-97.792976,1,190,
58,https://www.realtor.com/realestateandhomes-detail/8100543382,AUTX,1712017,FOR_SALE,SINGLE_FAMILY,2900 Pamella Ct,,Austin,TX,78734,4,3,,4000,2005,1,1675000,2023-10-17,,,15947,419,30.388,-97.932726,2,0,2
59,https://www.realtor.com/realestateandhomes-detail/7018665778,AUTX,9382839,FOR_SALE,CONDOS,5302 Saint Georges Grn,Apt B,Austin,TX,78745,2,1,,840,1982,1,369900,2023-10-17,,,7257,440,30.215629,-97.792966,1,190,
60,https://www.realtor.com/realestateandhomes-detail/8347403718,AUTX,2435784,FOR_SALE,CONDOS,2931 12th St,Unit 103,Austin,TX,78702,1,1,,703,2008,1,315000,2023-10-17,,,1089,448,30.275879,-97.705017,1,295,
61,https://www.realtor.com/realestateandhomes-detail/9234066412,AUTX,9528640,FOR_SALE,LAND,919 Tillery St,,Austin,TX,78702,,,,,,1,699000,2023-10-17,,,14000,,30.263248,-97.70264,,0,
62,https://www.realtor.com/realestateandhomes-detail/9648574650,AUTX,7219960,FOR_SALE,SINGLE_FAMILY,7306 Gray Catbird Dr,,Austin,TX,78744,3,2,1,2458,2023,1,461372,2023-10-17,,,8024,188,30.156849,-97.727013,2,40,2
63,https://www.realtor.com/realestateandhomes-detail/9732711743,AUTX,8355114,FOR_SALE,LAND,917 Tillery St,,Austin,TX,78702,,,,,,1,599000,2023-10-17,,,11461,,30.263125,-97.702772,,0,
64,https://www.realtor.com/realestateandhomes-detail/8119413463,CTTX,524087,FOR_SALE,SINGLE_FAMILY,12120 Wycliff Ln,,Austin,TX,78727,3,2,1,1752,1981,1,399000,2023-10-17,,1999-01-13,9736,228,30.419495,-97.726419,2,0,2
65,https://www.realtor.com/realestateandhomes-detail/9199063716,AUTX,2125936,FOR_SALE,SINGLE_FAMILY,8316 Bouvreuil Dr,,Austin,TX,78738,4,4,1,2809,2023,1,744669,2023-10-17,,,6752,265,,,2,73,3
66,https://www.realtor.com/realestateandhomes-detail/8350683121,AUTX,8275003,FOR_SALE,CONDOS,2931 12th St,Unit 200,Austin,TX,78702,1,1,1,646,2008,1,315000,2023-10-17,,,1041,488,30.275879,-97.705017,1,280,
67,https://www.realtor.com/realestateandhomes-detail/8372286635,AUTX,9775127,FOR_SALE,SINGLE_FAMILY,12704 Paloma Blanca Way,,Del Valle,TX,78617,4,2,,1762,2006,1,290000,2023-10-17,,,5998,165,30.167017,-97.626188,1,30,2
68,https://www.realtor.com/realestateandhomes-detail/8421487003,AUTX,6639429,FOR_SALE,CONDOS,1200 Barton Creek Blvd,Apt 30,Austin,TX,78735,4,4,1,3480,2022,1,3475000,2023-10-17,,,,999,30.296926,-97.853859,2,375,2
69,https://www.realtor.com/realestateandhomes-detail/7504440394,AUTX,1167360,FOR_SALE,MULTI_FAMILY,5411 Spring Meadow Rd,,Austin,TX,78744,4,2,,1664,1984,1,395000,2023-10-17,,,10890,237,30.195422,-97.734597,2,0,
70,https://www.realtor.com/realestateandhomes-detail/9650163440,AUTX,5315362,FOR_SALE,SINGLE_FAMILY,7828 Crystalbrook None,,Austin,TX,78724,4,2,1,2505,2020,1,540000,2023-10-17,,,6098,216,30.319395,-97.654421,2,37,2
71,https://www.realtor.com/realestateandhomes-detail/9011930597,DWHB,21960002,FOR_SALE,SINGLE_FAMILY,4115 Taniguchi St,,Austin,TX,78723,3,3,,1281,,1,625668,2023-10-17,,,,488,30.293488,-97.69321,3,,1
72,https://www.realtor.com/realestateandhomes-detail/9158882804,DWHB,22080005,FOR_SALE,SINGLE_FAMILY,610 Bernese Pass,,Austin,TX,78745,3,2,1,2353,,1,625029,2023-10-17,,,,266,,,2,,2
73,https://www.realtor.com/realestateandhomes-detail/8730625850,AUTX,6604813,FOR_SALE,CONDOS,2600 Penny Ln,Apt 203,Austin,TX,78757,1,1,,627,1969,1,150000,2023-10-17,,,932,239,30.365673,-97.72998,1,266,
74,https://www.realtor.com/realestateandhomes-detail/8418337773,AUTX,8737602,FOR_SALE,SINGLE_FAMILY,2701 Maravillas Cv,,Austin,TX,78735,5,4,1,5693,1999,1,3495000,2023-10-17,,,57064,614,30.288473,-97.870248,2,527,4
75,https://www.realtor.com/realestateandhomes-detail/9110840167,AUTX,1451974,FOR_SALE,CONDOS,314 Stassney Ln,Unit 211,Austin,TX,78745,2,2,,1340,2023,1,624950,2023-10-17,,,21780,466,30.20726,-97.778313,1,456,2
76,https://www.realtor.com/realestateandhomes-detail/9575047570,AUTX,8962823,FOR_SALE,CONDOS,314 Stassney Ln,Unit 309,Austin,TX,78745,2,2,,1225,2023,1,624950,2023-10-17,,,21780,510,30.20726,-97.778313,1,417,2
77,https://www.realtor.com/realestateandhomes-detail/8225850589,AUTX,8089755,FOR_SALE,CONDOS,11608 Spicewood Pkwy,Unit 38,Austin,TX,78750,4,2,1,2705,2005,1,899900,2023-10-17,,,8886,333,30.446707,-97.80764,2,145,2
78,https://www.realtor.com/realestateandhomes-detail/7861030157,AUTX,1273172,FOR_SALE,SINGLE_FAMILY,6700 Vireo Cv,,Austin,TX,78746,5,3,1,3194,1985,1,1850000,2023-10-17,,,44126,579,30.302629,-97.834586,3,33,3
79,https://www.realtor.com/realestateandhomes-detail/8684676943,AUTX,2721199,FOR_SALE,SINGLE_FAMILY,5902 Dunbury Dr,,Austin,TX,78723,4,3,,2548,1957,1,875000,2023-10-17,,,11526,343,30.31413,-97.694459,1,0,
80,https://www.realtor.com/realestateandhomes-detail/9305041140,MI1B,bh2SEAWS_0KHvyfTgvlI4w,FOR_SALE,SINGLE_FAMILY,11706 Hurricane Haze Dr,,Austin,TX,78747,3,2,1,2232,2024,1,499990,2023-10-17,,,,224,30.130654,-97.794708,2,,2
81,https://www.realtor.com/realestateandhomes-detail/7475366813,AUTX,9681405,FOR_SALE,CONDOS,9226 Jollyville Rd,Apt 112,Austin,TX,78759,1,1,,802,1983,1,250000,2023-10-17,,,2396,312,30.384062,-97.746094,1,216,
82,https://www.realtor.com/realestateandhomes-detail/8878943568,AUTX,5599600,FOR_SALE,CONDOS,1600 Barton Springs Rd,Unit 1107,Austin,TX,78704,2,2,,1117,2008,1,759500,2023-10-17,,,719,680,30.262348,-97.761536,1,709,2
83,https://www.realtor.com/realestateandhomes-detail/9390945348,KBHB,12517 Chumleys St.,FOR_SALE,SINGLE_FAMILY,12517 Chumleys St,,Manor,TX,78653,4,3,,2655,2023,1,531442,2023-10-17,,,,200,30.385669,-97.622385,2,,2
84,https://www.realtor.com/realestateandhomes-detail/9408324621,KBHB,4813 Pell Rd.,FOR_SALE,SINGLE_FAMILY,4813 Pell Rd,,Manor,TX,78653,4,2,1,2527,2023,1,478577,2023-10-17,,,,189,30.382141,-97.618679,2,,2
85,https://www.realtor.com/realestateandhomes-detail/9034822516,KBHB,12401 Oxford Vineyard Ln.,FOR_SALE,SINGLE_FAMILY,12401 Oxford Vineyard Ln,,Manor,TX,78653,5,3,1,2527,2023,1,456258,2023-10-17,,,,181,30.381939,-97.617735,2,,2
86,https://www.realtor.com/realestateandhomes-detail/9341503603,CNTB,5A1,FOR_SALE,SINGLE_FAMILY,7902 Andravida Dr,,Austin,TX,78747,3,2,,1214,,1,394990,2023-10-17,,,,325,30.1583743,-97.7511874,1,,2
87,https://www.realtor.com/realestateandhomes-detail/9372862287,TPHB,34260866,FOR_SALE,SINGLE_FAMILY,3615 Twin Glades Pass,,Austin,TX,78610,4,3,,2589,,1,510527,2023-10-17,,,,197,30.10328,-97.773882,2,,2
88,https://www.realtor.com/realestateandhomes-detail/9036445054,KBHB,4620 Jade Oasis Dr.,FOR_SALE,SINGLE_FAMILY,4620 Jade Oasis Dr,,Manor,TX,78653,3,2,,2089,2023,1,451939,2023-10-17,,,,216,30.387291,-97.621886,1,,2
89,https://www.realtor.com/realestateandhomes-detail/9118362586,TPHB,34260875,FOR_SALE,SINGLE_FAMILY,12901 Autumn Bird Trce,,Austin,TX,78610,3,2,1,2642,,1,507103,2023-10-17,,,,192,30.103131,-97.775036,2,,2
90,https://www.realtor.com/realestateandhomes-detail/7263233875,AUTX,3444079,FOR_SALE,SINGLE_FAMILY,14401 Robert I Walker Blvd,,Austin,TX,78728,3,2,1,1500,1994,2,415000,2023-10-16,,,4922,277,30.443562,-97.687584,2,0,2
91,https://www.realtor.com/realestateandhomes-detail/8108199930,AUTX,9578728,FOR_SALE,SINGLE_FAMILY,13428 Albania Way,,Austin,TX,78729,3,2,1,1698,1996,2,430000,2023-10-16,,,6686,253,30.459546,-97.756883,2,0,2
92,https://www.realtor.com/realestateandhomes-detail/9219128418,AUTX,4804094,FOR_SALE,SINGLE_FAMILY,6708 Panda Royle Dr,,Del Valle,TX,78617,3,2,1,1699,2006,2,329900,2023-10-16,,,5175,194,30.161224,-97.639252,2,14,1
93,https://www.realtor.com/realestateandhomes-detail/7366436538,AUTX,8716814,FOR_SALE,CONDOS,900 Lamar Blvd,Apt 307,Austin,TX,78704,2,1,,856,1980,2,425000,2023-10-16,,,1342,496,30.257242,-97.760994,1,394,
94,https://www.realtor.com/realestateandhomes-detail/8592504938,AUTX,5779679,FOR_SALE,SINGLE_FAMILY,4709 Snake Eagle Cv,,Austin,TX,78738,4,3,1,3245,2005,2,962500,2023-10-16,,,10803,297,30.317383,-97.975937,1,42,2
95,https://www.realtor.com/realestateandhomes-detail/9047655173,AUTX,6201489,FOR_SALE,CONDOS,2450 Wickersham Ln,Unit 1724,Austin,TX,78741,2,2,,1060,2024,2,539000,2023-10-16,,,3093,508,30.224182,-97.726753,2,371,
96,https://www.realtor.com/realestateandhomes-detail/9569371224,AUTX,6045244,FOR_SALE,CONDOS,2450 Wickersham Ln,Unit 1828,Austin,TX,78741,2,2,,967,2024,2,519000,2023-10-16,,,3093,537,30.224182,-97.726753,2,329,
97,https://www.realtor.com/realestateandhomes-detail/8708000254,AUTX,9410203,FOR_SALE,SINGLE_FAMILY,1803 Sylvan Dr,,Austin,TX,78741,4,3,,2202,1957,2,820000,2023-10-16,,,11482,372,30.237976,-97.733517,1,0,1
98,https://www.realtor.com/realestateandhomes-detail/9977350477,AUTX,3907251,FOR_SALE,CONDOS,2450 Wickersham Ln,Unit 2023,Austin,TX,78741,2,2,1,939,2024,2,509000,2023-10-16,,,3093,542,30.224182,-97.726753,2,328,
99,https://www.realtor.com/realestateandhomes-detail/7779265347,AUTX,7589038,FOR_SALE,SINGLE_FAMILY,9400 Claxton Dr,,Austin,TX,78736,4,2,1,3372,1975,2,985000,2023-10-16,,,48587,292,30.246799,-97.910238,1,0,
100,https://www.realtor.com/realestateandhomes-detail/9565911287,AUTX,5836469,FOR_SALE,CONDOS,1101 Reagan Ter,Unit A,Austin,TX,78704,2,1,,925,1972,2,799000,2023-10-16,,,7501,864,30.244093,-97.740105,1,1600,
101,https://www.realtor.com/realestateandhomes-detail/9817615597,AUTX,1874706,FOR_SALE,CONDOS,2450 Wickersham Ln,Unit 1825,Austin,TX,78741,1,1,,766,2024,2,424000,2023-10-16,,,3093,554,30.224182,-97.726753,2,268,
102,https://www.realtor.com/realestateandhomes-detail/8463673303,AUTX,7592958,FOR_SALE,SINGLE_FAMILY,117 Tierra Grande Ct,,Austin,TX,78732,3,2,,2024,2010,2,695000,2023-10-16,,,8468,343,30.343961,-97.914262,1,80,2
103,https://www.realtor.com/realestateandhomes-detail/9319282493,AUTX,4006897,FOR_SALE,CONDOS,2450 Wickersham Ln,Unit 1921,Austin,TX,78741,1,1,,749,2024,2,399000,2023-10-16,,,3093,533,30.224182,-97.726753,2,289,
104,https://www.realtor.com/realestateandhomes-detail/8206676115,AUTX,4617325,FOR_SALE,SINGLE_FAMILY,9400 Magna Carta Loop,,Austin,TX,78754,4,2,1,2190,2005,2,410000,2023-10-16,,,10193,187,30.336723,-97.648529,2,100,2
105,https://www.realtor.com/realestateandhomes-detail/8827256439,CTTX,523952,FOR_SALE,SINGLE_FAMILY,9011 Collinfield Dr,,Austin,TX,78758,4,2,,1865,1968,2,524900,2023-10-16,,2019-06-06,9178,281,30.362646,-97.704122,1,0,2
106,https://www.realtor.com/realestateandhomes-detail/9779747639,AUTX,5356539,FOR_SALE,CONDOS,44 East Ave,Unit 3307,Austin,TX,78701,3,3,,1993,2022,2,2150000,2023-10-16,,,,1079,30.255793,-97.739098,1,1240,2
107,https://www.realtor.com/realestateandhomes-detail/9509785906,AUTX,2265624,FOR_SALE,SINGLE_FAMILY,2305 Century Tree Cv,,Austin,TX,78723,3,2,1,2177,2021,2,815000,2023-10-16,,,6055,374,30.309109,-97.684326,2,274,2
108,https://www.realtor.com/realestateandhomes-detail/9716306506,AUTX,2278950,FOR_SALE,SINGLE_FAMILY,7515 Boyd Haven Dr,,Austin,TX,78744,3,2,1,1904,2022,2,588990,2023-10-16,,,5401,309,30.151545,-97.709984,1,56,2
