,property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage
2868,https://www.realtor.com/realestateandhomes-detail/9825624500,AUTX,6338930,FOR_RENT,DUPLEX_TRIPLEX,10509 Macmora Rd,Unit A,Austin,TX,78758,2,1,,1680,1982,111,2490,2023-06-29,,,17333,1,30.38279,-97.706169,1,0,
2869,https://www.realtor.com/realestateandhomes-detail/7835232128,AUTX,3103067,FOR_RENT,CONDOS,9525 Capital of Texas Hwy,Unit 635,Austin,TX,78759,2,2,,1022,1998,111,2150,2023-06-29,,,3615,2,30.387825,-97.747879,1,,1
2870,https://www.realtor.com/realestateandhomes-detail/8410191572,AUTX,3795234,FOR_RENT,SINGLE_FAMILY,5914 Shreveport Dr,,Austin,TX,78727,3,2,,1241,1985,111,1950,2023-06-29,,,7405,2,30.437876,-97.743648,1,0,2
2871,https://www.realtor.com/realestateandhomes-detail/7011340041,AUTX,6598982,FOR_RENT,SINGLE_FAMILY,4509 Halliday Ave,,Austin,TX,78725,3,2,,1091,2009,111,1700,2023-06-29,,,5881,2,30.240458,-97.578114,1,0,2
2872,https://www.realtor.com/realestateandhomes-detail/7762159057,AUTX,7247916,FOR_RENT,SINGLE_FAMILY,1006 Shelley Ave,,Austin,TX,78703,3,2,,2085,1919,111,5295,2023-06-29,,,6578,3,30.277633,-97.756107,2,0,
2873,https://www.realtor.com/realestateandhomes-detail/7903302331,AUTX,2006283,FOR_RENT,TOWNHOMES,1904 Woodland Ave,Apt A,Austin,TX,78741,3,3,,1320,1972,111,1995,2023-06-29,,,466397,2,30.237429,-97.730367,2,0,
2874,https://www.realtor.com/realestateandhomes-detail/8186634774,AUTX,3154555,FOR_RENT,CONDOS,2516 Enfield Rd,Apt 202,Austin,TX,78703,2,2,,1068,1964,111,1895,2023-06-29,,,18208,2,30.29028,-97.770644,2,0,
2875,https://www.realtor.com/realestateandhomes-detail/8558025565,AUTX,4731059,FOR_RENT,SINGLE_FAMILY,14230 Anita Marie Ln,,Austin,TX,78728,3,2,,1171,1985,111,1795,2023-06-29,,,4225,2,30.438337,-97.683778,1,0,1
2876,https://www.realtor.com/realestateandhomes-detail/9297139913,APTL,p70795447,FOR_RENT,APARTMENT,112 Will Davis Dr,,Austin,TX,78752,,,,,,111,,2023-06-29,,,,,30.327688,-97.714081,,,
2877,https://www.realtor.com/realestateandhomes-detail/8177989594,AUTX,8005818,PENDING,SINGLE_FAMILY,5704 Limerock Holw,,Austin,TX,78744,3,2,,1175,1978,111,1850,2023-06-29,,,6229,2,30.190848,-97.747693,1,0,2
2878,https://www.realtor.com/realestateandhomes-detail/8734460847,AUTX,3682100,FOR_RENT,APARTMENT,1600 West Ave,Apt 8,Austin,TX,78701,0,1,,400,1973,111,1120,2023-06-29,,,25875,3,30.280444,-97.747238,1,0,
2879,https://www.realtor.com/realestateandhomes-detail/8388272684,AUTX,7231126,FOR_RENT,CONDOS,2401 Manor Rd,Apt 125,Austin,TX,78722,1,1,,700,1963,112,1150,2023-06-28,,,61855,2,30.284136,-97.716606,1,0,1
2880,https://www.realtor.com/realestateandhomes-detail/8894597585,AUTX,6273972,FOR_RENT,DUPLEX_TRIPLEX,2011 Iroquois Ln,Unit B,Austin,TX,78741,2,1,,900,1977,112,1650,2023-06-28,,,7362,2,30.227489,-97.736237,1,0,
2881,https://www.realtor.com/realestateandhomes-detail/8370264706,AUTX,5784088,PENDING,CONDOS,1007 Taulbee Ln,Unit B,Austin,TX,78757,2,2,1,1379,2009,112,2800,2023-06-28,,,3724,2,30.346214,-97.71709,2,,2
2882,https://www.realtor.com/realestateandhomes-detail/9402620909,ZUMU,53892357,FOR_RENT,APARTMENT,301 Brazos St,Unit 192,Austin,TX,78701,1,1,,731,,112,3010,2023-06-28,,,,4,30.265049,-97.742126,,,
2883,https://www.realtor.com/realestateandhomes-detail/9960519546,ZUMU,53892356,FOR_RENT,APARTMENT,301 Brazos St,Unit 191,Austin,TX,78701,1,1,,698,,112,3080,2023-06-28,,,,4,30.265049,-97.742126,,,
2884,https://www.realtor.com/realestateandhomes-detail/8487591680,AUTX,9146261,FOR_RENT,CONDOS,3204 Menchaca Rd,Apt 105,Austin,TX,78704,2,2,,920,1985,112,1850,2023-06-28,,,2657,2,30.240381,-97.782936,1,,
2885,https://www.realtor.com/realestateandhomes-detail/8841508841,AUTX,9984618,FOR_RENT,SINGLE_FAMILY,10036 Aly May Dr,,Austin,TX,78748,3,2,,1264,2014,112,2100,2023-06-28,,,4617,2,30.169114,-97.818501,1,0,2
2886,https://www.realtor.com/realestateandhomes-detail/8829376928,AUTX,7799895,FOR_RENT,DUPLEX_TRIPLEX,907 Possum Trot St,Unit B,Austin,TX,78703,2,1,,840,1964,112,2050,2023-06-28,,,7797,2,30.283623,-97.771296,1,0,1
2887,https://www.realtor.com/realestateandhomes-detail/8721129118,AUTX,4959720,FOR_RENT,CONDOS,2124 6th St,Unit 301,Austin,TX,78702,2,2,,1086,2006,112,2895,2023-06-28,,,697,3,30.260679,-97.71888,1,,1
2888,https://www.realtor.com/realestateandhomes-detail/8658779924,APTL,p70880118,FOR_RENT,APARTMENT,8600 FM 620 Rd,,Austin,TX,78726,,,,,,112,,2023-06-28,,2009-07-13,,,30.426542,-97.847274,,,
2889,https://www.realtor.com/realestateandhomes-detail/8945365049,RLHC,3180015,FOR_RENT,APARTMENT,6701 Silvermine Dr,,Austin,TX,78736,,,,,,112,,2023-06-28,,2016-12-07,,,30.245672,-97.888494,,,
2890,https://www.realtor.com/realestateandhomes-detail/7959894470,AUTX,6887371,FOR_RENT,SINGLE_FAMILY,1702 Newning Ave,Unit B,Austin,TX,78704,3,2,1,2172,1997,113,4500,2023-06-27,,,19515,2,30.245798,-97.746925,2,0,2
2891,https://www.realtor.com/realestateandhomes-detail/9702889661,ZUMU,53880176,FOR_RENT,APARTMENT,10011 Stonelake Blvd,Unit 196,Austin,TX,78759,1,1,,688,,113,2010,2023-06-27,,,,3,30.392464,-97.738159,,,
2892,https://www.realtor.com/realestateandhomes-detail/7295770711,AUTX,1794200,FOR_RENT,TOWNHOMES,1817 Coronado Hills Dr,,Austin,TX,78752,3,2,1,1950,1972,113,1795,2023-06-27,,,5706,1,30.324566,-97.683922,2,,
2893,https://www.realtor.com/realestateandhomes-detail/9385250573,RLXB,8131197,FOR_RENT,APARTMENT,1702 Cedar Bend Dr,,Austin,TX,78758,,,,,2023,113,,2023-06-27,,,,,30.408035,-97.691963,,,
2894,https://www.realtor.com/realestateandhomes-detail/7129517376,RLXB,7327707,FOR_RENT,APARTMENT,2408 Leon St,,Austin,TX,78705,,,,,,113,,2023-06-27,,2006-11-16,,,30.289079,-97.749668,,,
2895,https://www.realtor.com/realestateandhomes-detail/9390766738,JUNH,4483,FOR_RENT,APARTMENT,1008 Glen Oaks Ct,Unit 2B,Austin,TX,78702,4,2,,154,,113,1100,2023-06-27,,,,7,30.268639,-97.711311,,,
2896,https://www.realtor.com/realestateandhomes-detail/8236526838,AUTX,8087027,FOR_RENT,SINGLE_FAMILY,14805 Fernhill Dr,,Austin,TX,78717,4,2,1,2723,2006,114,2495,2023-06-26,,,,1,30.494971,-97.758826,2,0,2
2897,https://www.realtor.com/realestateandhomes-detail/9589209142,AUTX,7280401,FOR_RENT,APARTMENT,3300 Tom Green St,Apt 3,Austin,TX,78705,3,2,,750,1948,114,2195,2023-06-26,,,12589,3,30.296366,-97.733078,1,0,
2898,https://www.realtor.com/realestateandhomes-detail/7132594520,AUTX,7934394,PENDING,SINGLE_FAMILY,3500 Robinson Ave,Unit 3500,Austin,TX,78722,4,4,,2258,2013,114,4750,2023-06-26,,,4356,2,30.292665,-97.719971,3,0,1
2899,https://www.realtor.com/realestateandhomes-detail/7423185687,AUTX,1181786,FOR_RENT,DUPLEX_TRIPLEX,3822 Ridgelea Dr,Unit B,Austin,TX,78731,2,1,1,965,2016,114,1900,2023-06-26,,,,2,30.311313,-97.75168,2,0,
2900,https://www.realtor.com/realestateandhomes-detail/8170672660,AUTX,2540313,FOR_RENT,CONDOS,12166 Metric Blvd,Apt 207,Austin,TX,78758,1,1,,516,1986,114,1050,2023-06-26,,,1568,2,30.406775,-97.697838,1,,
2901,https://www.realtor.com/realestateandhomes-detail/9237838885,AUTX,5020358,FOR_RENT,SINGLE_FAMILY,103 Hergotz Ln,Unit 1,Austin,TX,78742,4,3,,2065,2018,115,3600,2023-06-25,,,5449,2,30.244551,-97.688866,2,0,1
2902,https://www.realtor.com/realestateandhomes-detail/7418596934,AUTX,1105197,FOR_RENT,CONDOS,3815 Guadalupe St,Apt 113,Austin,TX,78751,1,1,,618,1969,115,1250,2023-06-25,,,915,2,30.302914,-97.737076,1,,
2903,https://www.realtor.com/realestateandhomes-detail/8407718874,AUTX,2650037,FOR_RENT,SINGLE_FAMILY,5808 Angel Dr,,Del Valle,TX,78617,3,2,,1341,2006,115,1800,2023-06-25,,,4356,1,30.170892,-97.630033,1,0,2
2904,https://www.realtor.com/realestateandhomes-detail/7646886570,AUTX,9187915,FOR_RENT,SINGLE_FAMILY,2203 Griswold Ln,,Austin,TX,78703,4,4,,3126,1939,116,9900,2023-06-24,,,23914,3,30.290899,-97.765133,2,0,2
2905,https://www.realtor.com/realestateandhomes-detail/9381467782,CTTX,512639,FOR_RENT,MULTI_FAMILY,7617 Meador Ave,Unit A,Austin,TX,78752,3,1,,821,1985,116,1675,2023-06-24,,,8673,2,30.334606,-97.692345,1,0,
2906,https://www.realtor.com/realestateandhomes-detail/7529255688,AUTX,7860685,FOR_RENT,SINGLE_FAMILY,2101 Rivers Edge Way,Apt 14,Austin,TX,78741,3,2,1,1405,2013,116,2450,2023-06-24,,,6534,2,30.227577,-97.710732,2,0,2
2907,https://www.realtor.com/realestateandhomes-detail/9805084449,AUTX,3628386,FOR_RENT,CONDOS,741 Cherico St,Unit 2,Austin,TX,78702,2,2,,1162,2022,116,3995,2023-06-24,,,7841,3,30.258829,-97.702866,2,,1
2908,https://www.realtor.com/realestateandhomes-detail/8809366737,RLXB,1832619-9927128,FOR_RENT,APARTMENT,506 37th St,Apt 307,Austin,TX,78705,,,,,1978,116,,2023-06-24,,,,,30.301811,-97.737765,,,
2909,https://www.realtor.com/realestateandhomes-detail/9153111038,RLXB,7581671-12242709,FOR_RENT,APARTMENT,1919 Robbins Pl,# 2,Austin,TX,78705,,,,,1950,116,,2023-06-24,,,,,30.285261,-97.749084,,,
2910,https://www.realtor.com/realestateandhomes-detail/8246327749,RLXB,8127898,FOR_RENT,APARTMENT,1301 Ben White Blvd,,Austin,TX,78704,,,,,,116,,2023-06-24,,2022-06-01,,,30.227074,-97.780231,,,
2911,https://www.realtor.com/realestateandhomes-detail/8038857090,AUTX,3953920,FOR_RENT,SINGLE_FAMILY,621 Twelve Oaks Ln,,Austin,TX,78704,3,2,1,2238,2004,116,4995,2023-06-24,,,3746,2,30.233857,-97.765853,2,0,2
2912,https://www.realtor.com/realestateandhomes-detail/8587509529,AUTX,6644786,FOR_RENT,DUPLEX_TRIPLEX,8409 Furness Dr,Unit B,Austin,TX,78753,3,2,1,1760,2009,117,2999,2023-06-23,,,8629,2,30.344196,-97.687515,2,,1
2913,https://www.realtor.com/realestateandhomes-detail/8783223501,AUTX,9380573,FOR_RENT,SINGLE_FAMILY,1606 Walnut Ave,Unit B,Austin,TX,78702,3,2,,1456,1985,117,2395,2023-06-23,,,8407,2,30.278491,-97.713091,1,0,
2914,https://www.realtor.com/realestateandhomes-detail/8669579068,RLXB,8125210,FOR_RENT,APARTMENT,513 40th St,,Austin,TX,78751,,,,,,117,,2023-06-23,,1987-06-09,,,30.300701,-97.727472,,,
2915,https://www.realtor.com/realestateandhomes-detail/9858500771,JUNH,2746,FOR_RENT,APARTMENT,5407 Tipton Dr,Unit 1A,Austin,TX,78723,4,2,,136,,117,500,2023-06-23,,,,4,30.298571,-97.678543,,,
2916,https://www.realtor.com/realestateandhomes-detail/7458642476,AUTX,4338591,FOR_RENT,SINGLE_FAMILY,7306 Running Rope None,,Austin,TX,78731,3,2,1,2306,1971,118,6200,2023-06-22,,,13704,3,30.361371,-97.760189,1,0,2
2917,https://www.realtor.com/realestateandhomes-detail/8900017229,AVAL,124246,FOR_RENT,SINGLE_FAMILY,1207 Trace Dr,,Austin,TX,78745,2,2,,1150,,118,1850,2023-06-22,,1983-07-19,,2,30.204825,-97.793853,,,
2918,https://www.realtor.com/realestateandhomes-detail/7921632680,AUTX,5866620,FOR_RENT,TOWNHOMES,3407 Grooms St,,Austin,TX,78705,3,2,,1248,1966,118,2500,2023-06-22,,,9845,2,30.297946,-97.733139,2,0,
2919,https://www.realtor.com/realestateandhomes-detail/7560636732,AUTX,3269540,FOR_RENT,SINGLE_FAMILY,7203 Fred Morse Dr,,Austin,TX,78723,4,2,1,2152,1968,118,3000,2023-06-22,,,15594,1,30.319566,-97.669286,2,0,2
2920,https://www.realtor.com/realestateandhomes-detail/7604298474,APTL,p45136717,FOR_RENT,APARTMENT,2700 Gracy Farms Ln,,Austin,TX,78758,,,,,,118,,2023-06-22,,1993-05-26,,,30.407295,-97.712132,,,
2921,https://www.realtor.com/realestateandhomes-detail/7239142344,AUTX,3656889,FOR_RENT,DUPLEX_TRIPLEX,901 Taulbee Ln,Apt B,Austin,TX,78757,2,2,,880,1982,119,1450,2023-06-21,,,9453,2,30.34534,-97.715652,2,0,
2922,https://www.realtor.com/realestateandhomes-detail/8242508129,AUTX,9659867,FOR_RENT,SINGLE_FAMILY,2806 Harris Blvd,,Austin,TX,78703,2,2,,1202,1939,119,3750,2023-06-21,,,6360,3,30.299269,-97.753036,1,0,2
2923,https://www.realtor.com/realestateandhomes-detail/7332832285,AUTX,8845998,FOR_RENT,CONDOS,6000 Shepherd Mountain Cv,Unit 113,Austin,TX,78730,1,1,,706,1992,119,1295,2023-06-21,,,,2,30.358671,-97.794319,1,,
2924,https://www.realtor.com/realestateandhomes-detail/8083271091,ENTR,1150011,FOR_RENT,APARTMENT,1911 Philomena St,,Austin,TX,78723,,,,,2022,119,,2023-06-21,,,,,30.299417,-97.703439,,,
2925,https://www.realtor.com/realestateandhomes-detail/8083122027,ENTR,514172,FOR_RENT,APARTMENT,2401 Aldrich St,,Austin,TX,78723,,,,,2017,119,,2023-06-21,,,,,30.30206,-97.701847,,,
2926,https://www.realtor.com/realestateandhomes-detail/8552064786,ENTR,194459,FOR_RENT,APARTMENT,201 Lavaca St,,Austin,TX,78701,,,,,2004,119,,2023-06-21,,,,,30.265301,-97.746284,,,
2927,https://www.realtor.com/realestateandhomes-detail/9397486042,ENTR,119943,FOR_RENT,APARTMENT,1900 Simond Ave,,Austin,TX,78723,,,,,2014,119,,2023-06-21,,,,,30.297174,-97.703684,,,
2928,https://www.realtor.com/realestateandhomes-detail/7098568759,ENTR,194461,FOR_RENT,APARTMENT,421 3rd St,,Austin,TX,78701,,,,,2007,119,,2023-06-21,,1993-08-16,,,30.265922,-97.748035,,,
2929,https://www.realtor.com/realestateandhomes-detail/8828243542,ENTR,181612,FOR_RENT,APARTMENT,8715 Highway 71 None,,Austin,TX,78735,,,,,2015,119,,2023-06-21,,,,,30.2485,-97.89815,,,
2930,https://www.realtor.com/realestateandhomes-detail/7100019011,ENTR,194460,FOR_RENT,APARTMENT,1000 San Marcos St,,Austin,TX,78702,,,,,2007,119,,2023-06-21,,,,,30.26909,-97.73141,,,
2931,https://www.realtor.com/realestateandhomes-detail/8590945394,AUTX,4395973,FOR_RENT,SINGLE_FAMILY,4515 Avenue G Ave,,Austin,TX,78751,3,2,,1577,1937,119,4350,2023-06-21,,,6882,3,30.308569,-97.725596,2,0,2
2932,https://www.realtor.com/realestateandhomes-detail/8361004164,ZUMP,726883,FOR_RENT,APARTMENT,2001 Interstate 35 Frontage Rd,,Austin,TX,78741,,,,,,119,,2023-06-21,,,,,30.236015,-97.737785,,,
2933,https://www.realtor.com/realestateandhomes-detail/8228199902,AUTX,2932785,FOR_RENT,SINGLE_FAMILY,7400 Cayenne Ln,,Austin,TX,78741,3,2,,1338,2006,120,1999,2023-06-20,,,4400,1,30.222119,-97.693715,1,0,2
2934,https://www.realtor.com/realestateandhomes-detail/7656495374,AUTX,7800768,FOR_RENT,APARTMENT,1203 49th St,Apt L,Austin,TX,78756,1,1,,700,1980,120,1150,2023-06-20,,,12545,2,30.31879,-97.737366,1,,
2935,https://www.realtor.com/realestateandhomes-detail/7333991047,AUTX,8538355,FOR_RENT,SINGLE_FAMILY,1180 Sol Wilson Ave,,Austin,TX,78702,2,1,,980,1953,120,2000,2023-06-20,,,4574,2,30.273306,-97.707551,1,0,
2936,https://www.realtor.com/realestateandhomes-detail/7634024745,AUTX,8350077,FOR_RENT,CONDOS,3200 Duval St,Apt 104,Austin,TX,78705,3,2,,1497,1982,120,2600,2023-06-20,,,1263,2,30.294941,-97.732697,1,,2
2937,https://www.realtor.com/realestateandhomes-detail/7942466208,AUTX,9224211,FOR_RENT,SINGLE_FAMILY,10010 Brightling Ln,,Austin,TX,78750,5,4,,3988,2002,121,3950,2023-06-19,,,31494,1,30.428772,-97.81242,2,0,3
2938,https://www.realtor.com/realestateandhomes-detail/8762767281,AUTX,4241776,FOR_RENT,SINGLE_FAMILY,5716 Knoll Pines Pass,,Austin,TX,78724,3,2,,1516,2015,121,1950,2023-06-19,,,4400,1,30.278554,-97.626297,1,0,2
2939,https://www.realtor.com/realestateandhomes-detail/7239829088,AUTX,9682321,FOR_RENT,SINGLE_FAMILY,3622 Clary Way,,Austin,TX,78723,4,3,,2200,2017,121,3995,2023-06-19,,,5624,2,30.285729,-97.695542,2,0,1
2940,https://www.realtor.com/realestateandhomes-detail/8966830232,AUTX,7802335,FOR_RENT,SINGLE_FAMILY,6117 Seville Dr,,Austin,TX,78724,3,2,1,2603,2017,121,3450,2023-06-19,,,5184,1,30.2922,-97.642611,2,0,2
2941,https://www.realtor.com/realestateandhomes-detail/8934660554,AUTX,6569441,FOR_RENT,SINGLE_FAMILY,11508 Cherry Hearst Ct,,Austin,TX,78750,4,2,1,2354,1988,122,3200,2023-06-18,,,8494,1,30.432912,-97.783857,2,0,2
2942,https://www.realtor.com/realestateandhomes-detail/7722450712,AUTX,1108627,FOR_RENT,CONDOS,2215 Post Rd,Apt 1010,Austin,TX,78704,2,2,,977,1981,122,1795,2023-06-18,,,2439,2,30.23991,-97.751846,1,,
2943,https://www.realtor.com/realestateandhomes-detail/8429784712,AUTX,5642750,FOR_RENT,CONDOS,604 Bluff Dr,Unit 210,Austin,TX,78745,1,1,1,941,2014,122,1700,2023-06-18,,,1864,2,30.196104,-97.772202,3,,1
2944,https://www.realtor.com/realestateandhomes-detail/8181635786,RLXB,8117642,FOR_RENT,APARTMENT,2505 Seton Ave,,Austin,TX,78705,,,,,1987,122,,2023-06-18,,2023-02-28,,,30.289784,-97.743496,,,
2945,https://www.realtor.com/realestateandhomes-detail/7298103148,AUTX,5116310,FOR_RENT,SINGLE_FAMILY,12016 Versante Cir,Unit VH39,Austin,TX,78726,4,3,,2691,2013,122,3100,2023-06-18,,,10411,1,30.428591,-97.844414,2,0,2
2946,https://www.realtor.com/realestateandhomes-detail/8043102412,AUTX,1985249,FOR_RENT,CONDOS,901 9th St,Apt 315,Austin,TX,78703,1,1,,774,2001,123,2995,2023-06-17,,,218,4,30.273375,-97.751793,1,,1
2947,https://www.realtor.com/realestateandhomes-detail/8731483088,AUTX,9233223,FOR_RENT,DUPLEX_TRIPLEX,2004 Kirksey Dr,Apt C,Austin,TX,78741,2,2,1,1023,1984,123,1395,2023-06-17,,,7884,1,30.230944,-97.717454,2,0,
2948,https://www.realtor.com/realestateandhomes-detail/9407638905,AUTX,3855306,PENDING,DUPLEX_TRIPLEX,5506 Jim Hogg Ave,Unit B,Austin,TX,78756,3,2,,1175,1947,123,2150,2023-06-17,,,14562,2,30.328333,-97.736702,1,,
2949,https://www.realtor.com/realestateandhomes-detail/7679362997,AVAL,60775276,FOR_RENT,APARTMENT,8518 Cahill Dr,Apt 47,Austin,TX,78729,2,2,1,1333,,123,2850,2023-06-17,,2021-03-29,,2,30.444821,-97.775563,,,
2950,https://www.realtor.com/realestateandhomes-detail/9903454205,AUTX,6780159,FOR_RENT,SINGLE_FAMILY,905 Taulbee Ln,Unit A,Austin,TX,78757,3,2,,906,1947,123,2000,2023-06-17,,,10846,2,30.345606,-97.715897,1,0,
2951,https://www.realtor.com/realestateandhomes-detail/8927804110,AUTX,2968891,FOR_RENT,CONDOS,1405 Delsie Dr,Apt A,Austin,TX,78734,3,2,1,1865,2004,123,2395,2023-06-17,,,,1,30.349209,-97.96228,2,,2
2952,https://www.realtor.com/realestateandhomes-detail/8014045155,AUTX,7458347,FOR_RENT,APARTMENT,1600 West Ave,Apt 2,Austin,TX,78701,0,1,,400,1973,124,1120,2023-06-16,,,25875,3,30.280444,-97.747238,1,0,
2953,https://www.realtor.com/realestateandhomes-detail/9946138957,AUTX,2521836,FOR_RENT,CONDOS,3101 Govalle Ave,Apt 103,Austin,TX,78702,1,2,,1040,2020,124,2700,2023-06-16,,,,3,30.266148,-97.703758,1,,
2954,https://www.realtor.com/realestateandhomes-detail/8592454556,AUTX,7060254,FOR_RENT,SINGLE_FAMILY,5305 Mandevilla Dr,,Austin,TX,78739,4,2,1,3156,2017,124,3800,2023-06-16,,,6887,1,30.166907,-97.889963,2,0,2
2955,https://www.realtor.com/realestateandhomes-detail/7956007897,AUTX,5571273,PENDING,SINGLE_FAMILY,9801 Chirpy Way,,Manor,TX,78653,5,3,1,3370,2021,124,3600,2023-06-16,,,11761,1,30.295748,-97.554866,2,0,3
2956,https://www.realtor.com/realestateandhomes-detail/8973680411,AUTX,1353391,FOR_RENT,CONDOS,2320 Gracy Farms Ln,Apt 1414,Austin,TX,78758,3,2,,1192,2002,124,1995,2023-06-16,,,3820,2,30.403929,-97.709122,1,,1
2957,https://www.realtor.com/realestateandhomes-detail/8350982133,AUTX,4482759,FOR_RENT,SINGLE_FAMILY,5104 Delores Ave,Unit A,Austin,TX,78721,3,2,,1064,2004,124,2200,2023-06-16,,,14375,2,30.27446,-97.683343,1,0,
2958,https://www.realtor.com/realestateandhomes-detail/8248740468,AUTX,5247328,FOR_RENT,SINGLE_FAMILY,2303 Windsor Rd,,Austin,TX,78703,5,4,1,6010,2006,124,17500,2023-06-16,,,12227,3,30.287948,-97.755994,3,0,3
2959,https://www.realtor.com/realestateandhomes-detail/8089867163,AUTX,6992574,FOR_RENT,TOWNHOMES,1203 Town Creek Dr,,Austin,TX,78741,3,3,1,2480,2018,124,5500,2023-06-16,,,1263,2,30.243158,-97.726051,3,,2
2960,https://www.realtor.com/realestateandhomes-detail/9260505288,AUTX,4452921,FOR_RENT,DUPLEX_TRIPLEX,307 Mary St,Unit B,Austin,TX,78704,2,1,,1000,2019,124,2500,2023-06-16,,,7013,3,30.245659,-97.754295,1,0,
2961,https://www.realtor.com/realestateandhomes-detail/8447523272,RLXB,2618340,FOR_RENT,APARTMENT,12314 Abney Dr,,Austin,TX,78729,,,,,,124,,2023-06-16,,,,,30.446977,-97.77847,,,
2962,https://www.realtor.com/realestateandhomes-detail/8409400244,RLXB,2417735,FOR_RENT,APARTMENT,3604 Summit Bnd,,Austin,TX,78759,,,,,,124,,2023-06-16,,,,,30.36702,-97.746995,,,
2963,https://www.realtor.com/realestateandhomes-detail/8278794212,RLXB,2462598,FOR_RENT,APARTMENT,1804 Cinnamon Path,,Austin,TX,78704,,,,,1982,124,,2023-06-16,,2012-01-03,,,30.242429,-97.776587,,,
2964,https://www.realtor.com/realestateandhomes-detail/7398277947,AUTX,4196841,FOR_RENT,SINGLE_FAMILY,1412 Fairfield Dr,,Austin,TX,78758,3,2,,1526,1968,125,2195,2023-06-15,,,10248,1,30.361223,-97.713816,1,0,2
2965,https://www.realtor.com/realestateandhomes-detail/7100347465,AUTX,7738769,FOR_RENT,CONDOS,2529 Rio Grande St,Apt 14,Austin,TX,78705,3,2,1,2015,1977,125,2750,2023-06-15,,,1742,1,30.28997,-97.744087,2,0,4
2966,https://www.realtor.com/realestateandhomes-detail/7971695485,AUTX,3482114,FOR_RENT,DUPLEX_TRIPLEX,1804 Cinnamon Path,Unit B,Austin,TX,78704,2,2,,1157,1982,125,1895,2023-06-15,,,7013,2,30.242428,-97.776586,2,0,
2967,https://www.realtor.com/realestateandhomes-detail/7648962243,AUTX,6221887,FOR_RENT,SINGLE_FAMILY,10920 Quarry Oaks Trl,,Austin,TX,78717,5,4,,3229,2003,125,2750,2023-06-15,,,7492,1,30.499984,-97.784155,2,0,2
2968,https://www.realtor.com/realestateandhomes-detail/8825555503,AUTX,6450840,FOR_RENT,SINGLE_FAMILY,2606 Ektom Dr,Apt 4,Austin,TX,78745,1,1,,470,1982,125,950,2023-06-15,,,10167,2,30.223266,-97.802968,1,0,
2969,https://www.realtor.com/realestateandhomes-detail/8716818130,AUTX,6689172,FOR_RENT,DUPLEX_TRIPLEX,1911 Townesouth Cir,Unit A,Austin,TX,78741,2,1,,1810,1979,125,1595,2023-06-15,,,11456,1,30.230404,-97.734848,1,0,1
2970,https://www.realtor.com/realestateandhomes-detail/8938844854,ENTR,194457,FOR_RENT,APARTMENT,300 Lamar Blvd,,Austin,TX,78703,,,,,2008,126,,2023-06-14,,2005-02-02,,,30.269678,-97.755784,,,
2971,https://www.realtor.com/realestateandhomes-detail/8208723449,AUTX,4503154,FOR_RENT,DUPLEX_TRIPLEX,8708 Weiser Dr,,Austin,TX,78729,3,2,,2316,1998,126,1995,2023-06-14,,,10881,1,30.447156,-97.777248,1,0,1
2972,https://www.realtor.com/realestateandhomes-detail/9689709397,AUTX,6238390,FOR_RENT,SINGLE_FAMILY,1738 Rutland Dr,Unit A,Austin,TX,78758,4,3,,1942,1972,126,2600,2023-06-14,,,9060,1,30.376057,-97.710464,1,0,
2973,https://www.realtor.com/realestateandhomes-detail/7125567186,AUTX,7429662,FOR_RENT,SINGLE_FAMILY,11142 Rio Vista Dr,,Austin,TX,78726,4,3,,2633,1998,126,2495,2023-06-14,,,,1,30.43582,-97.82749,2,0,2
2974,https://www.realtor.com/realestateandhomes-detail/8424209344,AUTX,5736019,FOR_RENT,SINGLE_FAMILY,1308 July Dr,,Austin,TX,78753,3,2,1,2450,1974,126,3000,2023-06-14,,,17076,1,30.374662,-97.662093,1,0,2
2975,https://www.realtor.com/realestateandhomes-detail/8190516881,AUTX,3307583,FOR_RENT,SINGLE_FAMILY,12014 Scribe Dr,,Austin,TX,78759,3,2,,1686,1979,126,2195,2023-06-14,,,7288,1,30.415477,-97.717583,2,0,2
2976,https://www.realtor.com/realestateandhomes-detail/9010023994,AUTX,6205191,FOR_RENT,TOWNHOMES,7259 Creekside Dr,Unit 61,Austin,TX,78752,2,1,1,1302,1972,126,2150,2023-06-14,,,5684,2,30.323853,-97.683167,2,,
2977,https://www.realtor.com/realestateandhomes-detail/7091830135,RLXB,4112045,FOR_RENT,APARTMENT,6103 Hyside Dr,,Austin,TX,78723,,,,,,126,,2023-06-14,,2017-03-17,,,30.306117,-97.671053,,,
2978,https://www.realtor.com/realestateandhomes-detail/7396802380,RLXB,8109071,FOR_RENT,DUPLEX_TRIPLEX,6511 Melrose Trl,Apt B,Austin,TX,78727,,,,,1984,126,,2023-06-14,,,,,30.440804,-97.74975,,,
2979,https://www.realtor.com/realestateandhomes-detail/9003041054,RLXB,8106893,FOR_RENT,APARTMENT,10400 Old Manchaca Rd,,Austin,TX,78748,,,,,2022,126,,2023-06-14,,,,,30.168974,-97.831017,,,
